ISSUE_ID,USER,DATE,COMMENT
LUCENE-7651, Uwe Schindler,22/Jan/17 09:16,I will try to figure out if moving the Javascript to a separate file helps here. In HTML 5 inline Javascript in HTML files is a no-go.
LUCENE-7651, Uwe Schindler,22/Jan/17 09:30,"I checked it out, it disallows any <script>, also externally linked ones in the -bottom parameter of Javadocs. This is amajor pain. As adding this special allow-javascript parameter is brekaing builds with older versions and its hard to detect the exact build version in Ant, we have 2 options:


	Remove prettify.js
	Inject the prettify code somehow else into the docs (e.g. by copying all script files together and append them to the javadoc-generated JS file after javadoc succeeds)."
LUCENE-7651, Uwe Schindler,22/Jan/17 09:35,"This implements first option:


 lucene/common-build.xml | 14 --------------
 1 file changed, 14 deletions(-)

diff --git a/lucene/common-build.xml b/lucene/common-build.xml
index 48cf457..61948bb 100644
--- a/lucene/common-build.xml
+++ b/lucene/common-build.xml
@@ -2107,20 +2107,6 @@ ${ant.project.name}.test.dependencies=${test.classpath.list}
         <link offline=""true"" href=""${javadoc.link}"" packagelistLoc=""${javadoc.packagelist.dir}/java8""/>
         <bottom><![CDATA[
           <i>Copyright &copy; ${year} Apache Software Foundation.  All Rights Reserved.</i>
-          <script src='{@docRoot}/prettify.js' type='text/javascript'></script>
-          <script type='text/javascript'>
-            (function(){
-              var oldonload = window.onload;
-              if (typeof oldonload != 'function') {
-                window.onload = prettyPrint;
-              } else {
-                window.onload = function() {
-                  oldonload();
-                  prettyPrint();
-                }
-              }
-            })();
-          </script>
         ]]></bottom>
         
         <sources />



I checked our sources. We allready append the CSS of prettify to Javadocs's main CSS files. As Java 8 contains also a Javadocs-generated scripts.js file, we could do the same here. I am working on that..."
LUCENE-7651, Uwe Schindler,22/Jan/17 09:46,This would be my proposal.
LUCENE-7651, Uwe Schindler,22/Jan/17 09:50,Sorry last patch had a missing pair of brackets. This fixes it any also works locally. Stupid Javascript! KRRRR!
LUCENE-7651, Uwe Schindler,22/Jan/17 10:12,"Attached is a patch that also updates Prettify to latest version. The used one produced Javascript errors in Chrome, so I updated. I also removed the useless additional language plugin files."
LUCENE-7651, Uwe Schindler,22/Jan/17 10:38,"Final updates, I think this is committable.

Any suggestions?"
LUCENE-7651, Uwe Schindler,22/Jan/17 11:16,Add correct license header to CSS file.
LUCENE-7651, Uwe Schindler,22/Jan/17 12:13,"I just checked. The ""hack"" also works with IBM J9, so I see no problem doing this. I was afraid that maybe IBM does not have script.js in the Javadoc output.

Nevertheless, this is not risky like the previous hack. If the Javadocs generator no longer produces script.js or stylesheet.css the Code Prettify would just no longer work, but not break Javadocs or build."
LUCENE-7651, Uwe Schindler,22/Jan/17 12:18,I sent the following message to OpenJDK: http://mail.openjdk.java.net/pipermail/javadoc-dev/2017-January/000281.html
LUCENE-7651, Uwe Schindler,22/Jan/17 17:31,"I committed this to master and branch_6x. I will now disable all 6.4 branch builds. If we will have a further bugfix release on this branch, we should backport this. Please reopen in that case."
LUCENE-7651, Uwe Schindler,22/Jan/17 17:32,"Fixed for now, please reopen for every bugfix release on any branch that was not yet updated to use this."
LUCENE-7651, Uwe Schindler,01/Feb/17 12:46,"BTW, the release notes of Java 8u121 was updated to mention this change: http://www.oracle.com/technetwork/java/javase/8u121-relnotes-3315208.html
It still breaks our previous releases, but we can tell people that its caused by Oracle, not us."
LUCENE-7651, Uwe Schindler,07/Feb/17 10:43,"I backported this change to Lucene 5.5.4, because otherwise we cannot run the build with Java 8 anymore. The problem is the following: Java 7's Javadocs do not add a ""script.js"" file to the Javadocs output, so this fix injects the javadocs, but because a ""script.js"" is nowhere referenced in the HTML files, prettyprint is not loaded.

We have the following possibilities:

	revert this backport commit, but it prevents smoketester from suceeding (as it checks also Java 8). It also makes it impossible to build the 5.5.4 release with Java 8
	add more hacks to inject a script tag into the head element, but that's really complicated as you have to do it in every HTML file!
	ignore the fact that Javadocs do not code-prettyprint correctly anymore in Java 7. The Javadocs are fine, just the code exaples are no longer syntax highlighted.



I'd go for the third item. Any comments? If we go this route, I will add a comment to the Changelog that prettyprinting Javadocs is no longer working, if docs are build with Java 7."
LUCENE-7651, Uwe Schindler,07/Feb/17 10:55,"We don't have access to recent paid only Java 7 JDKs, but as the Javadocs fix was declared a security issue, I assume that it is also applied to Java 7, so without this fix Java 7 paid updates will fail the build, too."
LUCENE-7652, Adrien Grand,23/Jan/17 13:36,"Can you also read what the value of LRUQueryCache.ramBytesUsed is?

LRUQueryCache has references to current open IndexReaders due to close listeners. I believe you are analysing a heap dump and recursively adding everything that is referenced by your LRUQueryCache while it does not make sense ot take open IndexReaders into account.

The keys of LRUQueryCache.cache are instances of SegmentCoreReaders, and I've checked many of the keys, the only reference to them is LRUQueryCache.cache, given LRUQueryCache.cache is an IdentityHashMap, that means you can't even get to them outside of the cache because you can't get a key that's equivalent to one of these in the cache.

This indicates that you are leaking index readers. When there are no readers that reference a segment anymore, that segment is closed, which triggers the eviction of all associated entries in the query cache. You should review your usage of Lucene to make sure that there is a call to close() for every index reader that you acquire."
LUCENE-7652, Lae,23/Jan/17 19:22,"Hi Adrien, ramBytesUsed is only ~500KB. Thanks for the info regarding leaking index readers, I'll try to track those down."
LUCENE-7652, Adrien Grand,25/Jan/17 15:01,Another possibility is that you are affected by this bug: https://issues.apache.org/jira/browse/LUCENE-7657.
LUCENE-7652, Adrien Grand,25/Jan/17 15:02,Closing now as this is either an IndexReader leak from the application side or a duplicate of LUCENE-7657.
LUCENE-7652, Lae,25/Jan/17 23:21,"I have found our application was indeed leaking, we basically have something like:

Directory dir = FSDirectory.open(path);
DirectoryReader reader = DirectoryReader.open(dir);


reader was closed after used but dir was never closed, therefore causing this leak.

I have not yet verified whether we are impacted by LUCENE-7657."
LUCENE-7657, Adrien Grand,24/Jan/17 09:54,"Here is a patch that makes sure the queries returned by Weight.getQuery() do not reference a TermContext. An alternative way to fix the issue would be to remove the reference from TermContext on the reader context, but it is not straightforward. Opinions welcome."
LUCENE-7657, Adrien Grand,24/Jan/17 10:22,"I was doing more testing and this patch does not work. We only unset the context in createWeight, so wrapper queries like BooleanQuery or ToParentBlockJoinQuery would still have a reference to the index reader if the wrap a TermQuery that has a TermContext. So I guess the only way would be to remove the reference from TermContext to the index readers."
LUCENE-7657, Adrien Grand,24/Jan/17 10:38,Here is a patch that removes the reader context reference from TermContext.
LUCENE-7657, Michael McCandless,24/Jan/17 17:43,"+1

Clever solution to factor out this Object identity; I wonder if we should fix IndexReader.getXXXCacheKey() similarly ... later!"
LUCENE-7662, Mike Drob,07/Feb/17 21:31,Michael McCandless - what do you think of this patch?
LUCENE-7662, Michael McCandless,08/Feb/17 10:52,"Thanks Mike Drob; I think this patch looks good, except it makes some tests angry, e.g.:


   [junit4]   2> NOTE: reproduce with: ant test  -Dtestcase=TestLucene62SegmentInfoFormat -Dtests.method=testRandomExceptions -Dtests.seed=F65CD1D4D104665D -Dtests.locale=zh -Dtests.timezone=Asia/Khandyga -Dtests.asserts=true -Dtests.file.encoding=US-ASCII
   [junit4] ERROR   0.03s J3 | TestLucene62SegmentInfoFormat.testRandomExceptions <<<
   [junit4]    > Throwable #1: org.apache.lucene.index.CorruptIndexException: Problem reading index. (resource=a random IOException (_e.cfe))
   [junit4]    > 	at __randomizedtesting.SeedInfo.seed([F65CD1D4D104665D:9E73BF104F0A3FFD]:0)
   [junit4]    > 	at org.apache.lucene.index.SegmentCoreReaders.<init>(SegmentCoreReaders.java:142)
   [junit4]    > 	at org.apache.lucene.index.SegmentReader.<init>(SegmentReader.java:74)
   [junit4]    > 	at org.apache.lucene.index.ReadersAndUpdates.getReader(ReadersAndUpdates.java:143)
   [junit4]    > 	at org.apache.lucene.index.ReadersAndUpdates.getReadOnlyClone(ReadersAndUpdates.java:195)
   [junit4]    > 	at org.apache.lucene.index.StandardDirectoryReader.open(StandardDirectoryReader.java:103)
   [junit4]    > 	at org.apache.lucene.index.IndexWriter.getReader(IndexWriter.java:473)
   [junit4]    > 	at org.apache.lucene.index.DirectoryReader.open(DirectoryReader.java:103)
   [junit4]    > 	at org.apache.lucene.index.BaseIndexFileFormatTestCase.testRandomExceptions(BaseIndexFileFormatTestCase.java:563)
   [junit4]    > 	at org.apache.lucene.index.BaseSegmentInfoFormatTestCase.testRandomExceptions(BaseSegmentInfoFormatTestCase.java:50)
   [junit4]    > 	at java.lang.Thread.run(Thread.java:745)
   [junit4]    > Caused by: java.nio.file.NoSuchFileException: a random IOException (_e.cfe)
   [junit4]    > 	at org.apache.lucene.store.MockDirectoryWrapper.maybeThrowIOExceptionOnOpen(MockDirectoryWrapper.java:575)
   [junit4]    > 	at org.apache.lucene.store.MockDirectoryWrapper.openInput(MockDirectoryWrapper.java:744)
   [junit4]    > 	at org.apache.lucene.store.Directory.openChecksumInput(Directory.java:119)
   [junit4]    > 	at org.apache.lucene.store.MockDirectoryWrapper.openChecksumInput(MockDirectoryWrapper.java:1072)
   [junit4]    > 	at org.apache.lucene.codecs.lucene50.Lucene50CompoundReader.readEntries(Lucene50CompoundReader.java:105)
   [junit4]    > 	at org.apache.lucene.codecs.lucene50.Lucene50CompoundReader.<init>(Lucene50CompoundReader.java:69)
   [junit4]    > 	at org.apache.lucene.codecs.lucene50.Lucene50CompoundFormat.getCompoundReader(Lucene50CompoundFormat.java:71)
   [junit4]    > 	at org.apache.lucene.index.SegmentCoreReaders.<init>(SegmentCoreReaders.java:99)
   [junit4]    > 	... 44 more



Maybe we just need to relax that base test case to accept the new CorruptIndexExcpeption as well, and look to its cause to check the exception message?

Also, I think it'd be a bit better to use our expectThrows method in the test case, wrapped around the one line where you try to open an index reader, instead of the @Test(expected = ...), which would pass if CorruptIndexException was hit anywhere in that test case?"
LUCENE-7662, Mike Drob,08/Feb/17 20:57,"Those are good suggestions, I'll get them into the next version of this patch.

Looking at the code in MockDirectoryWrapper, some of the ""a random IOException"" stuff looks really hackish, especially where we are checking for string messages to match. I'm uncomfortable with how brittle some of that is. We already have FakeIOException available and I think it would be good to use that instead in several places. Do you think we should handle that here, or I can file a new issue for it."
LUCENE-7662, Mike Drob,08/Feb/17 22:55,Updated patch with some test clean up.
LUCENE-7662, Michael McCandless,09/Feb/17 00:20,"Thanks Mike Drob, the new patch looks great, and +1 to do that test cleanup here.  I'll push soon!"
LUCENE-7662, Michael McCandless,09/Feb/17 01:41,"Hmm something is still angry:


   [junit4] Suite: org.apache.lucene.index.TestMissingIndexFiles
   [junit4]   2> NOTE: reproduce with: ant test  -Dtestcase=TestMissingIndexFiles -Dtests.method=testMissingDoc -Dtests.seed=4D7CBCD6B337257 -Dtests.locale=de-CH -Dtests.timezone=Etc/GMT-10 -Dtests.asserts=true -Dtests.file.encoding=US-ASCII
   [junit4] FAILURE 0.04s J2 | TestMissingIndexFiles.testMissingDoc <<<
   [junit4]    > Throwable #1: junit.framework.AssertionFailedError: Expected exception CorruptIndexException
   [junit4]    > 	at __randomizedtesting.SeedInfo.seed([4D7CBCD6B337257:6405AAA9369B3658]:0)
   [junit4]    > 	at org.apache.lucene.util.LuceneTestCase.expectThrows(LuceneTestCase.java:2703)
   [junit4]    > 	at org.apache.lucene.index.TestMissingIndexFiles.testMissingDoc(TestMissingIndexFiles.java:52)
   [junit4]    > 	at java.lang.Thread.run(Thread.java:745)
   [junit4]    > 	Suppressed: java.lang.RuntimeException: MockDirectoryWrapper: cannot close: there are still 1 open files: {_0.cfs=1}
   [junit4]    > 		at org.apache.lucene.store.MockDirectoryWrapper.close(MockDirectoryWrapper.java:841)
   [junit4]    > 		at org.apache.lucene.index.TestMissingIndexFiles.testMissingDoc(TestMissingIndexFiles.java:53)
   [junit4]    > 		... 36 more
   [junit4]    > 	Caused by: java.lang.RuntimeException: unclosed IndexInput: _0.cfs
   [junit4]    > 		at org.apache.lucene.store.MockDirectoryWrapper.addFileHandle(MockDirectoryWrapper.java:732)
   [junit4]    > 		at org.apache.lucene.store.MockDirectoryWrapper.openInput(MockDirectoryWrapper.java:776)
   [junit4]    > 		at org.apache.lucene.codecs.lucene50.Lucene50CompoundReader.<init>(Lucene50CompoundReader.java:78)
   [junit4]    > 		at org.apache.lucene.codecs.lucene50.Lucene50CompoundFormat.getCompoundReader(Lucene50CompoundFormat.java:71)
   [junit4]    > 		at org.apache.lucene.index.SegmentCoreReaders.<init>(SegmentCoreReaders.java:99)
   [junit4]    > 		at org.apache.lucene.index.SegmentReader.<init>(SegmentReader.java:74)
   [junit4]    > 		at org.apache.lucene.index.StandardDirectoryReader$1.doBody(StandardDirectoryReader.java:62)
   [junit4]    > 		at org.apache.lucene.index.StandardDirectoryReader$1.doBody(StandardDirectoryReader.java:54)
   [junit4]    > 		at org.apache.lucene.index.SegmentInfos$FindSegmentsFile.run(SegmentInfos.java:666)
   [junit4]    > 		at org.apache.lucene.index.StandardDirectoryReader.open(StandardDirectoryReader.java:77)
   [junit4]    > 		at org.apache.lucene.index.DirectoryReader.open(DirectoryReader.java:63)
   [junit4]    > 		at org.apache.lucene.index.TestMissingIndexFiles.lambda$testMissingDoc$0(TestMissingIndexFiles.java:52)
   [junit4]    > 		at org.apache.lucene.util.LuceneTestCase.expectThrows(LuceneTestCase.java:2694)
   [junit4]    > 		at org.apache.lucene.index.TestMissingIndexFiles.testMissingDoc(TestMissingIndexFiles.java:52)
   [junit4]    > 		... 36 more"
LUCENE-7662, Mike Drob,09/Feb/17 04:46,"Thanks. That is frustrating. I ran it 10 times and somehow never hit that or a similar seed. When the test uses the compound format, since there is no .doc file to remove, the index doesn't get corrupted and correctly never throws the exception. I couldn't figure out how to disable compound format from the test, so instead we can attempt to delete the doc or the .cfe file.

I also made a change to check that we do delete something, otherwise the index would never be corrupt here. Since I can't imagine all possible future index file layouts, this seems prudent."
LUCENE-7662, Michael McCandless,10/Feb/17 22:02,"Thanks Mike Drob!

That is frustrating. I ran it 10 times and somehow never hit that or a similar seed. 

The joys of randomized tests!  I'll review and push soon..."
LUCENE-7662, Michael McCandless,11/Feb/17 01:26,Thank you Mike Drob!
LUCENE-7668, Michael McCandless,30/Jan/17 11:54,Simple patch; I had to also fix CannedTokenStream to set the canned token type for the test case.
LUCENE-7668, Uwe Schindler,30/Jan/17 12:51,"Why don't you capture all attributes with captureState and restore them instead of clearAttributes? After that you can change token text and offsets/position. There is a TODO about this in the source code.

The problem mentioned here also affects payloads or other attributes like flags, keyword, or the japanese ones.

I fixed the same issue in NGramFilters a week ago."
LUCENE-7668, Michael McCandless,30/Jan/17 20:33,"Ahh in fact it's already doing the captureState/restoreState here, and so in fact there is no bug!  I wrote the test first, and it was only failing because CannedTokenStream was failing to carry over the type I had asked for.

Here's a new patch, just adding the test case, and removing dead code from WDGF.

Thanks Uwe Schindler."
LUCENE-7668, Uwe Schindler,30/Jan/17 23:36,"Hah, thanks for bringing to closure!  Thanks for removing the dead TypeAttribute!

Maybe we should fix CannedTokenStream to do what its comment says (captureState/restoreState)."
LUCENE-7668, Michael McCandless,30/Jan/17 23:48,"Maybe we should fix CannedTokenStream to do what its comment says (captureState/restoreState).

I would love to, but I'm not quite sure how to do it.  CannedTokenStream gets an array of Token in ... how can I do a restoreState from a Token?"
LUCENE-7668, Uwe Schindler,30/Jan/17 23:58,"There is one possibility: As CannedTokenStream is a source and owns the attributes, it could use the Token Attributefactory (see the final field on deprecated Token class) in its ctor. Because of this one could use copyTo of Token to copy it into the Token behind all attributes.

But as CannedTokenStream only supports the attributes of Token, we could also just ensure all of those are copied. So look which attributes are implemented and use those!

Not sure what's the better idea."
LUCENE-7668, Michael McCandless,31/Jan/17 11:27,"OK I tried your first idea Uwe Schindler, using Token's attribute factory for CannedTokenStream and then casting the offset attribute to Token and using copyTo.  It seems to work, as crazy as it looks!"
LUCENE-7668, Uwe Schindler,31/Jan/17 13:05,"Looks good! Thanks for adding the comment about the crazyness - I see no better way to do this (without casting)! It is also good that you left the clearAttributes(), because without it, the ""extra"" attributes maybe added by TokenFilters, would not be cleared and then the Asserting* tests would fail."
LUCENE-7668, Michael McCandless,31/Jan/17 17:01,Thank you Uwe Schindler!
LUCENE-7670, Steve Rowe,31/Jan/17 06:05,"Patch that uses the SearcherManager(Directory,...) ctor instead of the SM(IndexWriter,...) ctor in the case of opening a suggester over an already built index.

Committing shortly."
LUCENE-7674, Adrien Grand,02/Feb/17 22:22,This particular error means that there is a problem in the way your index is structured since you had at least one segment that did not have a parent doc as a last document. This is wrong because block joins work on blocks of documents that contain 0-n children followed by one parent so the last document is necessarily a parent document.
LUCENE-7674, Tim Underwood,02/Feb/17 22:42,"Thanks Adrien Grand!  I'm trying to figure out if this an issue on my side (very possible) or if it's a Solr or Lucene issue.

All my indexing goes through Solr (via SolrJ) and as far as I can tell I'm not attempting to index any child documents without a corresponding parent document.  I'm not even sure if Solr or SolrJ would allow me to do that.

Does it make sense that optimizing the index would cause the problem to go away?

I think I was able to snag a copy of the index that was causing problems before the optimized version was able to replicate.  Any suggestions/pointers for trying to track down whatever docs are problematic?  Will running CheckIndex on it tell me anything useful?"
LUCENE-7674, Mikhail Khludnev,03/Feb/17 07:11,"Tim Underwood, it usually happens when uniqueKey is duplicated, it causes deleting former parent doc. 
It can be verified with org.apache.lucene.search.join.CheckJoinIndex, although it doesn't have main() method. 

Adrien Grand, what if will invoke CheckJoinIndex logic lazily somewhere in org.apache.lucene.search.join.QueryBitSetProducer.getBitSet(LeafReaderContext)? It won't cost much as well it should be lazy, but provides more predictable behaviour for users."
LUCENE-7674, Tim Underwood,03/Feb/17 18:13,"Thanks Mikhail Khludnev!  Running CheckJoinIndex on my bad index (assuming I got my parentsFilter right) says:


java.lang.IllegalStateException: Parent doc 3324040 of segment _vfo(6.3.0):C28035360/10475131:delGen=86 is deleted but has a live child document 3323449



Running CheckJoinIndex on the optimized version of the index doesn't complain.

So... that leaves me wondering where the bug is.  I am frequently (via Solr) re-indexing parent/child documents that duplicate existing documents based on my unique key field but my understanding is that Solr should automatically delete the old parent and child documents for me.  Maybe thats a bad assumption.

It looks like maybe I'm running into one or more of these issues: SOLR-5211, SOLR-5772, SOLR-6096, SOLR-6596, SOLR-6700

Sounds like I should probably just make sure I explicitly delete any old parent/child documents that I'm replacing to be on the safe side."
LUCENE-7674, Tim Underwood,03/Feb/17 18:49,I also noticed that I have some deleteByQuery calls that target parents documents but not their children (my assumption being that Solr or Lucene would also delete the corresponding child documents).  Perhaps that is what is causing the orphan child documents.  I'll be sure to explicitly delete those also.
